2025-04-11 09:05:37,558 - Server - INFO - Model global diinisialisasi
2025-04-11 09:05:37,558 - Server - INFO - Menunggu 2 klien...
2025-04-11 09:05:37,559 - Server - INFO - Server mendengarkan di 127.0.0.1:65432
2025-04-11 09:08:58,866 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 24947206 bytes
2025-04-11 09:08:58,868 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 24881670 bytes
2025-04-11 09:08:58,873 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 24816134 bytes
2025-04-11 09:08:58,875 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 24750598 bytes
2025-04-11 09:08:58,877 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 24685062 bytes
2025-04-11 09:08:58,879 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 24619526 bytes
2025-04-11 09:08:58,882 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 24553990 bytes
2025-04-11 09:08:58,885 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 24488454 bytes
2025-04-11 09:08:58,887 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 24422918 bytes
2025-04-11 09:08:58,890 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 24357382 bytes
2025-04-11 09:08:58,892 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 24291846 bytes
2025-04-11 09:08:58,895 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 24226310 bytes
2025-04-11 09:08:58,897 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 24160774 bytes
2025-04-11 09:08:58,900 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 24095238 bytes
2025-04-11 09:08:58,902 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 24029702 bytes
2025-04-11 09:08:58,904 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 23964166 bytes
2025-04-11 09:08:58,906 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 23898630 bytes
2025-04-11 09:08:58,908 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 23833094 bytes
2025-04-11 09:08:58,910 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 23767558 bytes
2025-04-11 09:08:58,913 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 23702022 bytes
2025-04-11 09:08:58,915 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 23636486 bytes
2025-04-11 09:08:58,918 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 23570950 bytes
2025-04-11 09:08:58,920 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 23505414 bytes
2025-04-11 09:08:58,922 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 23439878 bytes
2025-04-11 09:08:58,924 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 23374342 bytes
2025-04-11 09:08:58,926 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 23308806 bytes
2025-04-11 09:08:58,928 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 23243270 bytes
2025-04-11 09:08:58,931 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 23177734 bytes
2025-04-11 09:08:58,935 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 23112198 bytes
2025-04-11 09:08:58,941 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 23046662 bytes
2025-04-11 09:08:58,943 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 22981126 bytes
2025-04-11 09:08:58,946 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 22915590 bytes
2025-04-11 09:08:58,948 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 22850054 bytes
2025-04-11 09:08:58,951 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 22784518 bytes
2025-04-11 09:08:58,955 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 22718982 bytes
2025-04-11 09:08:58,958 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 22653446 bytes
2025-04-11 09:08:58,961 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 22587910 bytes
2025-04-11 09:08:58,964 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 22522374 bytes
2025-04-11 09:08:58,967 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 22456838 bytes
2025-04-11 09:08:58,969 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 22391302 bytes
2025-04-11 09:08:58,972 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 22325766 bytes
2025-04-11 09:08:58,975 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 22260230 bytes
2025-04-11 09:08:58,978 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 22194694 bytes
2025-04-11 09:08:58,981 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 22129158 bytes
2025-04-11 09:08:58,984 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 22063622 bytes
2025-04-11 09:08:58,986 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 21998086 bytes
2025-04-11 09:08:58,989 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 21932550 bytes
2025-04-11 09:08:58,992 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 21867014 bytes
2025-04-11 09:08:58,996 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 21801478 bytes
2025-04-11 09:08:58,999 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 21735942 bytes
2025-04-11 09:08:59,002 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 21670406 bytes
2025-04-11 09:08:59,004 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 21604870 bytes
2025-04-11 09:08:59,007 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 21539334 bytes
2025-04-11 09:08:59,010 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 21473798 bytes
2025-04-11 09:08:59,012 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 21408262 bytes
2025-04-11 09:08:59,015 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 21342726 bytes
2025-04-11 09:08:59,017 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 21277190 bytes
2025-04-11 09:08:59,020 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 21211654 bytes
2025-04-11 09:08:59,022 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 21146118 bytes
2025-04-11 09:08:59,025 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 21080582 bytes
2025-04-11 09:08:59,027 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 21015046 bytes
2025-04-11 09:08:59,030 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 20949510 bytes
2025-04-11 09:08:59,033 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 20883974 bytes
2025-04-11 09:08:59,036 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 20818438 bytes
2025-04-11 09:08:59,040 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 20752902 bytes
2025-04-11 09:08:59,049 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 20687366 bytes
2025-04-11 09:08:59,056 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 20621830 bytes
2025-04-11 09:08:59,059 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 20556294 bytes
2025-04-11 09:08:59,062 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 20490758 bytes
2025-04-11 09:08:59,065 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 20425222 bytes
2025-04-11 09:08:59,069 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 20359686 bytes
2025-04-11 09:08:59,073 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 20294150 bytes
2025-04-11 09:08:59,076 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 20228614 bytes
2025-04-11 09:08:59,080 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 20163078 bytes
2025-04-11 09:08:59,083 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 20097542 bytes
2025-04-11 09:08:59,087 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 20032006 bytes
2025-04-11 09:08:59,090 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 19966470 bytes
2025-04-11 09:08:59,094 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 19900934 bytes
2025-04-11 09:08:59,098 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 19835398 bytes
2025-04-11 09:08:59,103 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 19769862 bytes
2025-04-11 09:08:59,107 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 19704326 bytes
2025-04-11 09:08:59,111 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 19638790 bytes
2025-04-11 09:08:59,115 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 19573254 bytes
2025-04-11 09:08:59,119 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 19507718 bytes
2025-04-11 09:08:59,123 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 19442182 bytes
2025-04-11 09:08:59,128 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 19376646 bytes
2025-04-11 09:08:59,132 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 19311110 bytes
2025-04-11 09:08:59,135 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 19245574 bytes
2025-04-11 09:08:59,139 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 19180038 bytes
2025-04-11 09:08:59,143 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 19114502 bytes
2025-04-11 09:08:59,149 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 19048966 bytes
2025-04-11 09:08:59,158 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 18983430 bytes
2025-04-11 09:08:59,164 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 18917894 bytes
2025-04-11 09:08:59,168 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 18852358 bytes
2025-04-11 09:08:59,172 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 18786822 bytes
2025-04-11 09:08:59,176 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 18721286 bytes
2025-04-11 09:08:59,181 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 18655750 bytes
2025-04-11 09:08:59,185 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 18590214 bytes
2025-04-11 09:08:59,192 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 18524678 bytes
2025-04-11 09:08:59,196 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 18459142 bytes
2025-04-11 09:08:59,200 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 18393606 bytes
2025-04-11 09:08:59,205 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 18328070 bytes
2025-04-11 09:08:59,210 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 18262534 bytes
2025-04-11 09:08:59,215 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 18196998 bytes
2025-04-11 09:08:59,221 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 18131462 bytes
2025-04-11 09:08:59,226 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 18065926 bytes
2025-04-11 09:08:59,232 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 18000390 bytes
2025-04-11 09:08:59,237 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 17934854 bytes
2025-04-11 09:08:59,242 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 17869318 bytes
2025-04-11 09:08:59,246 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 17803782 bytes
2025-04-11 09:08:59,251 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 17738246 bytes
2025-04-11 09:08:59,255 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 17672710 bytes
2025-04-11 09:08:59,261 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 17607174 bytes
2025-04-11 09:08:59,268 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 17541638 bytes
2025-04-11 09:08:59,277 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 17476102 bytes
2025-04-11 09:08:59,281 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 17410566 bytes
2025-04-11 09:08:59,286 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 17345030 bytes
2025-04-11 09:08:59,290 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 17279494 bytes
2025-04-11 09:08:59,295 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 17213958 bytes
2025-04-11 09:08:59,301 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 17148422 bytes
2025-04-11 09:08:59,306 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 17082886 bytes
2025-04-11 09:08:59,311 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 17017350 bytes
2025-04-11 09:08:59,317 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 16951814 bytes
2025-04-11 09:08:59,322 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 16886278 bytes
2025-04-11 09:08:59,328 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 16820742 bytes
2025-04-11 09:08:59,333 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 16755206 bytes
2025-04-11 09:08:59,339 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 16689670 bytes
2025-04-11 09:08:59,345 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 16624134 bytes
2025-04-11 09:08:59,350 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 16558598 bytes
2025-04-11 09:08:59,355 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 16493062 bytes
2025-04-11 09:08:59,362 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 16427526 bytes
2025-04-11 09:08:59,370 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 16361990 bytes
2025-04-11 09:08:59,381 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 16296454 bytes
2025-04-11 09:08:59,386 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 16230918 bytes
2025-04-11 09:08:59,392 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 16165382 bytes
2025-04-11 09:08:59,396 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 16099846 bytes
2025-04-11 09:08:59,401 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 16034310 bytes
2025-04-11 09:08:59,405 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 15968774 bytes
2025-04-11 09:08:59,411 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 15903238 bytes
2025-04-11 09:08:59,416 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 15837702 bytes
2025-04-11 09:08:59,423 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 15772166 bytes
2025-04-11 09:08:59,429 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 15706630 bytes
2025-04-11 09:08:59,434 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 15641094 bytes
2025-04-11 09:08:59,439 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 15575558 bytes
2025-04-11 09:08:59,445 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 15510022 bytes
2025-04-11 09:08:59,452 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 15444486 bytes
2025-04-11 09:08:59,460 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 15378950 bytes
2025-04-11 09:08:59,465 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 15313414 bytes
2025-04-11 09:08:59,471 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 15247878 bytes
2025-04-11 09:08:59,477 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 15182342 bytes
2025-04-11 09:08:59,484 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 15116806 bytes
2025-04-11 09:08:59,494 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 15051270 bytes
2025-04-11 09:08:59,501 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 14985734 bytes
2025-04-11 09:08:59,507 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 14920198 bytes
2025-04-11 09:08:59,513 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 14854662 bytes
2025-04-11 09:08:59,519 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 14789126 bytes
2025-04-11 09:08:59,525 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 14723590 bytes
2025-04-11 09:08:59,531 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 14658054 bytes
2025-04-11 09:08:59,536 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 14592518 bytes
2025-04-11 09:08:59,542 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 14526982 bytes
2025-04-11 09:08:59,549 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 14461446 bytes
2025-04-11 09:08:59,555 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 14395910 bytes
2025-04-11 09:08:59,564 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 14330374 bytes
2025-04-11 09:08:59,570 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 14264838 bytes
2025-04-11 09:08:59,576 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 14199302 bytes
2025-04-11 09:08:59,582 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 14133766 bytes
2025-04-11 09:08:59,589 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 14068230 bytes
2025-04-11 09:08:59,602 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 14002694 bytes
2025-04-11 09:08:59,608 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 13937158 bytes
2025-04-11 09:08:59,614 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 13871622 bytes
2025-04-11 09:08:59,622 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 13806086 bytes
2025-04-11 09:08:59,629 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 13740550 bytes
2025-04-11 09:08:59,635 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 13675014 bytes
2025-04-11 09:08:59,643 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 13609478 bytes
2025-04-11 09:08:59,649 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 13543942 bytes
2025-04-11 09:08:59,655 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 13478406 bytes
2025-04-11 09:08:59,663 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 13412870 bytes
2025-04-11 09:08:59,671 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 13347334 bytes
2025-04-11 09:08:59,679 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 13281798 bytes
2025-04-11 09:08:59,687 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 13216262 bytes
2025-04-11 09:08:59,693 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 13150726 bytes
2025-04-11 09:08:59,702 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 13085190 bytes
2025-04-11 09:08:59,715 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 13019654 bytes
2025-04-11 09:08:59,721 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 12954118 bytes
2025-04-11 09:08:59,727 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 12888582 bytes
2025-04-11 09:08:59,734 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 12823046 bytes
2025-04-11 09:08:59,740 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 12757510 bytes
2025-04-11 09:08:59,748 - Server - INFO - Menerima chunk: 65536 bytes, sisa: 12691974 bytes
